-3.0000000000000000e+00	-1.5113342155815406e-20
-2.9939939939939939e+00	-5.8044135713098822e-05
-2.9879879879879878e+00	-1.1612388071642500e-04
-2.9819819819819822e+00	-1.7427485383416050e-04
-2.9759759759759761e+00	-2.3253269295534819e-04
-2.9699699699699700e+00	-2.9093306455870018e-04
-2.9639639639639639e+00	-3.4951167322825612e-04
-2.9579579579579578e+00	-4.0830427115683485e-04
-2.9519519519519521e+00	-4.6734666763421733e-04
-2.9459459459459461e+00	-5.2667473851699352e-04
-2.9399399399399400e+00	-5.8632443567699529e-04
-2.9339339339339339e+00	-6.4633179642523033e-04
-2.9279279279279278e+00	-7.0673295290822060e-04
-2.9219219219219221e+00	-7.6756414147363607e-04
-2.9159159159159160e+00	-8.2886171200210296e-04
-2.9099099099099099e+00	-8.9066213720204960e-04
-2.9039039039039038e+00	-9.5300202186443712e-04
-2.8978978978978978e+00	-1.0159181120742086e-03
-2.8918918918918921e+00	-1.0794473043752664e-03
-2.8858858858858860e+00	-1.1436266548857726e-03
-2.8798798798798799e+00	-1.2084933883605446e-03
-2.8738738738738738e+00	-1.2740849071972995e-03
-2.8678678678678677e+00	-1.3404388003834700e-03
-2.8618618618618621e+00	-1.4075928523803035e-03
-2.8558558558558560e+00	-1.4755850519409175e-03
-2.8498498498498499e+00	-1.5444536008589664e-03
-2.8438438438438438e+00	-1.6142369226445506e-03
-2.8378378378378377e+00	-1.6849736711239574e-03
-2.8318318318318316e+00	-1.7567027389598104e-03
-2.8258258258258260e+00	-1.8294632660881651e-03
-2.8198198198198199e+00	-1.9032946480690579e-03
-2.8138138138138138e+00	-1.9782365443469872e-03
-2.8078078078078077e+00	-2.0543288864177701e-03
-2.8018018018018016e+00	-2.1316118858981914e-03
-2.7957957957957960e+00	-2.2101260424948143e-03
-2.7897897897897899e+00	-2.2899121518683064e-03
-2.7837837837837838e+00	-2.3710113133895835e-03
-2.7777777777777777e+00	-2.4534649377840460e-03
-2.7717717717717716e+00	-2.5373147546601427e-03
-2.7657657657657659e+00	-2.6226028199184698e-03
-2.7597597597597598e+00	-2.7093715230375581e-03
-2.7537537537537538e+00	-2.7976635942324824e-03
-2.7477477477477477e+00	-2.8875221114823772e-03
-2.7417417417417416e+00	-2.9789905074229109e-03
-2.7357357357357359e+00	-3.0721125760997305e-03
-2.7297297297297298e+00	-3.1669324795788475e-03
-2.7237237237237237e+00	-3.2634947544099061e-03
-2.7177177177177176e+00	-3.3618443179382232e-03
-2.7117117117117115e+00	-3.4620264744614666e-03
-2.7057057057057059e+00	-3.5640869212267825e-03
-2.6996996996996998e+00	-3.6680717542641639e-03
-2.6936936936936937e+00	-3.7740274740517901e-03
-2.6876876876876876e+00	-3.8820009910090609e-03
-2.6816816816816815e+00	-3.9920396308129741e-03
-2.6756756756756754e+00	-4.1041911395334960e-03
-2.6696696696696698e+00	-4.2185036885835012e-03
-2.6636636636636637e+00	-4.3350258794788614e-03
-2.6576576576576576e+00	-4.4538067484041844e-03
-2.6516516516516515e+00	-4.5748957705797075e-03
-2.6456456456456454e+00	-4.6983428644247925e-03
-2.6396396396396398e+00	-4.8241983955134406e-03
-2.6336336336336337e+00	-4.9525131803172268e-03
-2.6276276276276276e+00	-5.0833384897309986e-03
-2.6216216216216215e+00	-5.2167260523766669e-03
-2.6156156156156154e+00	-5.3527280576803954e-03
-2.6096096096096097e+00	-5.4913971587184484e-03
-2.6036036036036037e+00	-5.6327864748269407e-03
-2.5975975975975976e+00	-5.7769495939707103e-03
-2.5915915915915915e+00	-5.9239405748664964e-03
-2.5855855855855854e+00	-6.0738139488556052e-03
-2.5795795795795797e+00	-6.2266247215211970e-03
-2.5735735735735736e+00	-6.3824283740453345e-03
